"","IaStar","EaStar"
"4069",8.169320530079e-06,6.03695728683728e-06
"4070",9.9352925955485e-06,7.41080777985117e-06
"4071",6.11638722782972e-06,4.73960818215315e-06
"4072",3.1657895362004e-06,2.60824876779159e-06
"4073",4.13901846896316e-06,3.29692873639078e-06
"4074",4.39094933149823e-06,3.2786830240905e-06
"4075",5.5225206759327e-06,4.43460464050842e-06
"4076",4.79747817507019e-06,3.7734237476628e-06
"4077",5.43648096307065e-06,4.33104160644264e-06
"4078",9.76209513667187e-06,6.89232012897718e-06
"4079",9.56246861195308e-06,7.34177318746898e-06
"4080",5.08500349887679e-06,3.96186848389116e-06
"4081",1.11434099319592e-05,8.11257633637094e-06
"4082",4.22710210053915e-06,3.35467433877655e-06
"4083",7.42399633857796e-06,6.0677400927543e-06
"4084",1.41219467712248e-05,1.03676302694727e-05
"4085",3.06402164261599e-06,2.39302114630317e-06
"4086",1.72982998051366e-05,1.24722322938247e-05
"4087",5.70164736297003e-06,4.48629867994298e-06
"4088",5.0275822280802e-06,3.85571047169734e-06
"4089",4.25451731081295e-06,3.48011707226715e-06
"4090",9.75379238785714e-06,7.184478185038e-06
"4091",2.76025547148388e-06,2.24743677303532e-06
"4092",5.51727150182207e-06,4.1460548653176e-06
"4093",6.12540388760688e-06,4.71130661284711e-06
"4094",5.23127148340108e-06,4.12201310721477e-06
"4095",2.59805274413613e-06,2.18564235758383e-06
"4096",5.5375113634398e-06,4.16491034915737e-06
"4097",3.16208630789218e-06,2.55062820682284e-06
"4098",9.33956109369969e-06,6.5905448164351e-06
"4099",9.58802677770242e-06,6.96589773339886e-06
"4100",6.51744230320829e-06,5.01565716711273e-06
"4101",7.69385038491945e-06,6.08398769494187e-06
"4102",8.08471198101301e-06,6.40038378772299e-06
"4103",5.61993086641066e-06,4.05644247204575e-06
"4104",7.0579090314719e-06,5.3292725987015e-06
"4105",5.35356589712932e-06,4.18554988818387e-06
"4106",1.13428553773918e-05,8.15478748696981e-06
"4107",9.84067219378428e-06,7.87447561301968e-06
"4108",5.62340649448693e-06,4.37356493325289e-06
"4109",5.91752802741088e-06,4.66127417988119e-06
"4110",4.22389450808099e-06,3.35683621329852e-06
"4111",7.52101544592597e-06,5.50824493106941e-06
"4112",4.59808787166426e-06,3.68796452127614e-06
"4113",3.26090616357718e-06,2.59043857380326e-06
"4114",4.99287262397965e-06,4.23653999748887e-06
"4115",1.3006620833252e-05,8.59957974276166e-06
"4116",2.74140670260726e-06,2.21901257670995e-06
"4117",1.1881116157221e-05,8.01005899351585e-06
"4118",1.02036687908636e-05,7.29423151615788e-06
"4119",6.74193164572953e-06,5.06132297258346e-06
"4120",7.0837792787297e-06,5.31476359445813e-06
"4121",8.9132961581582e-06,6.67775262409257e-06
"4122",7.08514009471148e-06,5.10547634834261e-06
"4123",6.98322616626573e-06,4.97817278687642e-06
"4124",3.19322659389377e-06,2.48377281101103e-06
"4125",1.05871945075385e-05,7.43039999840085e-06
"4126",5.36273464179356e-06,4.24773362675513e-06
"4127",4.89290661144458e-06,3.71758400101803e-06
"4128",5.2869811577693e-06,4.21899239559088e-06
"4129",4.69319337638785e-06,3.61816857472633e-06
"4130",1.20522352218691e-05,8.3912380079926e-06
"4131",8.3791939495659e-06,6.28399658419227e-06
"4132",8.18365125630283e-06,6.51877671148587e-06
"4133",5.67705111158438e-06,4.49132591931409e-06
"4134",5.03522049841809e-06,4.14244074653023e-06
"4135",3.20932342433181e-06,2.58488507886346e-06
"4136",6.03452788518198e-06,4.39395941158149e-06
"4137",8.89697205490487e-06,6.66449796590428e-06
"4138",3.92802405870689e-06,3.28663898109322e-06
"4139",7.39064068081675e-06,5.81635973529693e-06
"4140",6.07248380461081e-06,4.73935915165552e-06
"4141",3.02710430085422e-06,2.56222726784536e-06
"4142",7.80916643598974e-06,6.20764017980458e-06
"4143",8.0006758692182e-06,5.93271788708322e-06
"4144",2.50479133259864e-06,2.1319527608707e-06
"4145",2.84573498486659e-06,2.58587581116679e-06
"4146",4.28678009098598e-06,3.30651558403876e-06
"4147",4.93024740827349e-06,4.09564082133064e-06
"4148",6.11329051171614e-06,4.46901335245045e-06
"4149",1.29160496791326e-05,9.12958887400093e-06
"4150",5.29942367616966e-06,4.0335764587261e-06
"4151",6.41463393623275e-06,4.52758793300489e-06
"4152",3.52190755024792e-06,3.10240633139622e-06
"4153",5.08652798883369e-06,4.07062146047126e-06
"4154",1.04417769781662e-05,7.62521788962809e-06
"4155",2.37752522541828e-06,2.10914639733844e-06
"4156",3.90872487822289e-06,2.93734812106975e-06
"4157",1.18084117968171e-05,9.12814706142018e-06
"4158",7.08987090551121e-06,5.41344899094998e-06
"4159",8.65006365894382e-06,6.67960428474708e-06
"4160",4.12046970620832e-06,3.27351106768532e-06
"4161",1.47243798557929e-05,1.06295043243027e-05
"4162",4.55219058372267e-06,3.58239595718798e-06
"4163",6.02268617374184e-06,4.30514030745772e-06
"4164",1.13180949704746e-05,8.45949364073459e-06
"4165",4.21120221668561e-06,3.23204984973361e-06
"4166",1.49152775196512e-05,1.04377737084746e-05
"4167",5.36945374878212e-06,4.13569093741627e-06
"4168",5.18327562121555e-06,4.2391279834221e-06
"4169",4.75751403524141e-06,3.75600285239205e-06
"4170",1.09253960951466e-05,8.05636396066659e-06
"4171",3.87616842639787e-06,3.12458333118466e-06
"4172",5.23991620163732e-06,3.93603521807874e-06
"4173",2.92069258080607e-06,2.48039150955613e-06
"4174",5.59586256465771e-06,4.33393005203238e-06
"4175",6.98830196614327e-06,5.335049093041e-06
"4176",2.65494659858838e-06,2.18528543677557e-06
"4177",5.28435048936626e-06,4.15722201079915e-06
"4178",9.36471467502981e-06,6.96828620930174e-06
"4179",3.47341227316878e-06,2.91726737081344e-06
"4180",1.61504077825151e-05,1.16337339048997e-05
"4181",1.07082559102632e-05,7.82756759908921e-06
"4182",7.67869854403482e-06,5.74487182485587e-06
"4183",6.84329512750728e-06,5.34930368442853e-06
"4184",5.01103279650708e-06,3.84570991917739e-06
"4185",2.55299926714729e-06,2.0114848680879e-06
"4186",7.72601355399119e-06,6.2209394815801e-06
"4187",4.91724732103371e-06,3.72049424224734e-06
"4188",1.84203855934934e-06,1.63665661955299e-06
"4189",1.46612512934376e-05,9.95889102474692e-06
"4190",1.32094051016904e-05,9.45953089352976e-06
"4191",5.83298869829033e-06,4.7207576644339e-06
"4192",4.97084598382045e-06,3.86695055163818e-06
"4193",5.64794362297104e-06,4.41907764901747e-06
"4194",5.66531474132563e-06,4.49851641418572e-06
"4195",5.55258423615851e-06,4.15113225174426e-06
"4196",1.19217993725814e-05,8.85055686592596e-06
"4197",5.13236055459261e-06,3.96017676619152e-06
"4198",1.07609309352892e-05,8.08603284800704e-06
"4199",4.04038816677456e-06,3.19576760976154e-06
"4200",5.65207919862774e-06,4.02549498830268e-06
"4201",8.35764440194414e-06,5.90581201156855e-06
"4202",3.93412979473913e-06,3.24102149370045e-06
"4203",3.80221922173014e-05,2.58185431870292e-05
"4204",1.02187182213924e-05,7.15824306515265e-06
"4205",4.17065948621865e-06,3.28720735128886e-06
"4206",2.43245948532068e-06,1.87755783883853e-06
"4207",4.82229329641289e-06,3.68239660297109e-06
"4208",4.40477671098613e-06,3.57543141676425e-06
"4209",9.71830585435056e-06,7.23261084211822e-06
"4210",3.76441698062343e-06,3.01051948820104e-06
"4211",1.58545001714652e-05,1.15284865998154e-05
"4212",2.5120319377001e-06,2.19073161180144e-06
"4213",3.63810007976196e-06,3.03271974176773e-06
"4214",5.70848086114099e-06,4.7155237395725e-06
"4215",2.92570522869054e-06,2.34784876249505e-06
"4216",7.42235998815916e-06,6.22421836000327e-06
"4217",4.45663817662108e-06,3.57328998153047e-06
"4218",4.21220222498966e-06,3.38694024972909e-06
"4219",1.19420592852321e-05,7.94279917209995e-06
"4220",1.02099242451355e-05,7.58637641451454e-06
"4221",4.36863203351035e-06,3.59557624922319e-06
"4222",5.11516211021831e-06,3.90815916912249e-06
"4223",4.14270258786254e-06,3.1991528282301e-06
"4224",6.00095464522889e-06,4.77839759366673e-06
"4225",8.17747304410987e-06,6.27243493220277e-06
"4226",5.92543696338221e-06,4.37686572046934e-06
"4227",1.46079944248435e-05,1.05443437235719e-05
"4228",1.80665627873199e-05,1.22642326396152e-05
"4229",1.09021606955147e-05,8.30624578165191e-06
"4230",5.59273292340623e-06,4.44924775721285e-06
"4231",8.6222761644131e-06,6.41195323093891e-06
"4232",3.77730606557924e-06,3.0156590691515e-06
"4233",4.10400750296706e-06,3.32589881230456e-06
"4234",6.14155969630556e-06,4.85403463156932e-06
"4235",1.11974792914971e-05,7.57940857187744e-06
"4236",7.52374975606189e-06,5.72437619914471e-06
"4237",5.87285070299376e-06,4.60125850869037e-06
"4238",3.52263173330798e-06,2.73328056245871e-06
"4239",5.57728436865259e-06,4.47647096344939e-06
"4240",4.78652525038248e-06,3.64685596042572e-06
"4241",5.44984167653176e-06,4.36541278992581e-06
"4242",5.73409963576775e-06,4.22038614635288e-06
"4243",3.78667235620535e-06,3.04542518236637e-06
"4244",7.11959371414442e-06,5.476742907191e-06
"4245",6.02319308018736e-06,4.58112406385946e-06
"4246",2.95610731629162e-06,2.72411664339205e-06
"4247",8.19136167707827e-06,6.06422418086111e-06
"4248",2.07852519519329e-06,1.87389290138022e-06
"4249",2.56156605804189e-06,2.03793091413964e-06
"4250",4.59286770211756e-06,3.58310035419371e-06
"4251",5.00885691955249e-06,3.98527290091134e-06
"4252",7.03582949410423e-06,4.98845576667674e-06
"4253",2.52311606879343e-06,2.20347488445694e-06
"4254",1.81814793816756e-06,1.6291307740736e-06
"4255",8.29310876908326e-06,6.34240303117153e-06
"4256",1.66360043679733e-05,1.21132675423557e-05
"4257",7.30005514843523e-06,5.2592771902386e-06
"4258",8.69873630197011e-06,6.43695943308627e-06
"4259",7.80047151880903e-06,5.76979307285023e-06
"4260",5.14577869489329e-06,4.04857622290014e-06
"4261",1.20202476332636e-05,9.02935721210559e-06
"4262",2.62478762316255e-05,1.65840371324545e-05
"4263",1.37863122672732e-05,9.99152919881108e-06
"4264",4.09075482605588e-06,3.07188122402353e-06
"4265",8.70750122712692e-06,7.1229689784975e-06
"4266",6.05609376523733e-06,4.4766179781302e-06
"4267",6.82280044799243e-06,4.91841131756672e-06
"4268",4.49862329729831e-06,3.77295017263559e-06
"4269",4.386011795263e-06,3.59811544353791e-06
"4270",1.67880266952362e-05,1.19026931698043e-05
"4271",6.57196087786688e-06,5.11263285735531e-06
"4272",1.87950245496623e-05,1.29335188351625e-05
"4273",4.01573774441763e-06,3.27209453545277e-06
"4274",1.40368979842737e-05,9.63280486215299e-06
"4275",7.69151506886579e-06,5.6534608246872e-06
"4276",6.18051008445887e-06,4.99731283525806e-06
"4277",7.90028293874884e-06,5.69582294610171e-06
"4278",5.54838630046428e-06,4.39721443227504e-06
"4279",6.23768659810274e-06,5.03503367085815e-06
"4280",1.49819828796051e-05,1.10718349655399e-05
"4281",4.32463386669258e-06,3.39483747689552e-06
"4282",3.82792973337613e-06,3.07562326654078e-06
"4283",8.11332370833086e-06,6.04123332505328e-06
"4284",7.97677379001185e-06,6.23237382402891e-06
"4285",1.71460643475711e-05,1.2330039148618e-05
"4286",5.48045473092928e-06,4.30895578760357e-06
"4287",1.03182111047621e-05,7.52345366763536e-06
"4288",6.929527925789e-06,5.37300391813777e-06
"4289",8.67721488267916e-06,6.54063420421556e-06
"4290",5.90081949089943e-06,4.31162895049142e-06
"4291",2.53459700478368e-06,2.20431449892078e-06
"4292",2.73476804737534e-06,2.13472755444956e-06
"4293",2.08821027173081e-06,1.77880710786745e-06
"4294",5.46702429536532e-06,4.16812012326151e-06
"4295",9.09328847163937e-06,6.6567635594507e-06
"4296",8.14329662848457e-06,6.10456859173927e-06
"4297",3.48962658587189e-06,2.7019975291876e-06
"4298",2.85007063435693e-06,2.55480956406638e-06
"4299",5.46398831029925e-06,4.13768007367565e-06
"4300",4.28706665323308e-06,3.57041531683438e-06
"4301",5.71552655439798e-06,4.29610156651874e-06
"4302",4.74733673873202e-06,3.90280832962036e-06
"4303",7.08120331892368e-06,5.14986973545585e-06
"4304",4.05295459310579e-06,3.27905645209836e-06
"4305",5.11833386339101e-06,3.96466748972231e-06
"4306",1.62103147410438e-05,1.17893155463036e-05
"4307",2.20073637732089e-06,1.81033303030019e-06
"4308",1.43052899665478e-05,1.08772634463473e-05
"4309",8.22104282586447e-06,6.01457420198306e-06
"4310",8.42555228798267e-06,5.95665890017364e-06
"4311",1.41548776584743e-06,1.2636567993683e-06
"4312",3.43620544777736e-06,2.94419626866698e-06
"4313",5.24980622465621e-06,4.04030695457111e-06
"4314",5.07344311047507e-06,4.39167146314998e-06
"4315",3.75771648808154e-06,2.9572308469023e-06
"4316",1.53874445268706e-05,1.11450861650783e-05
"4317",5.32804009693443e-06,4.2337136329987e-06
"4318",9.42089007179264e-06,7.11348966807422e-06
"4319",5.32641297618269e-06,4.35575634419569e-06
"4320",7.24000762569684e-06,5.4585259319026e-06
"4321",3.13080263719686e-06,2.60591939374934e-06
"4322",5.74232096895404e-06,4.68982812826231e-06
"4323",1.24418119950996e-05,9.44095214585031e-06
"4324",4.19214173111408e-06,3.36959745254292e-06
"4325",8.28416276203476e-06,5.73752408295916e-06
"4326",6.57570035793114e-06,4.87697942187504e-06
"4327",4.10492955854778e-06,3.27044793251284e-06
"4328",6.24996466750072e-06,4.58030363540704e-06
"4329",1.09948035330814e-05,7.39191860881567e-06
"4330",1.03380255034717e-05,7.81293119488493e-06
"4331",6.3941603558352e-06,4.84060303069336e-06
"4332",7.00532449708351e-06,5.20434532507851e-06
"4333",1.12637387649942e-05,7.86338403585805e-06
"4334",3.73072976456249e-06,2.95476585797178e-06
"4335",4.19295464867618e-06,3.46489921536848e-06
"4336",7.64318340549315e-06,6.05568630285949e-06
"4337",3.70770956440044e-06,2.97648908055069e-06
"4338",3.85339392850197e-06,3.20851174808352e-06
"4339",5.03722176323428e-06,3.92900133257601e-06
"4340",5.11483052172099e-06,4.16751125626727e-06
"4341",7.8458302166399e-06,6.03633551965307e-06
"4342",1.64430499366685e-05,1.16523728913527e-05
"4343",7.4766622656484e-06,5.70770459780476e-06
"4344",5.94538856622771e-06,4.54343278710344e-06
"4345",1.82834850820764e-06,1.63960784683011e-06
"4346",6.84368750601935e-06,5.06705796858276e-06
"4347",5.20697536815262e-06,4.17698335872657e-06
"4348",6.99671553907624e-06,5.30234419939219e-06
"4349",4.66635282430909e-06,3.44365698820518e-06
"4350",6.34846488405605e-06,4.83368456046186e-06
"4351",3.66520295288562e-06,3.07919707460228e-06
"4352",6.04056846460506e-06,4.65862709515436e-06
"4353",8.14659388542959e-06,5.87248157222749e-06
"4354",4.11857245898368e-06,3.35395136188944e-06
"4355",3.47500711724697e-06,2.73138589846612e-06
"4356",6.99763058230911e-06,5.50809040779952e-06
"4357",5.78594926323384e-06,4.53273570873772e-06
"4358",5.43267814750043e-06,4.2715727607724e-06
"4359",8.05102037231076e-06,6.09027967689466e-06
"4360",3.86890827220645e-06,3.0810083801088e-06
"4361",9.75554715815612e-06,7.0164195603748e-06
"4362",3.58602189941874e-06,3.004606697012e-06
"4363",6.0340312224676e-06,4.5232277690973e-06
"4364",7.35259148330812e-06,5.70781678503557e-06
"4365",5.57142096644241e-06,4.69590816199298e-06
"4366",8.64536073957947e-06,6.25543651740912e-06
"4367",7.02060323185626e-06,5.42291666804623e-06
"4368",3.67535117006085e-06,2.93927075903871e-06
"4369",3.84725370333227e-06,3.07946090519312e-06
"4370",4.67947154148656e-06,3.52903894628873e-06
"4371",1.12651210258197e-05,8.16692811216504e-06
"4372",2.5760625798197e-06,2.06448946860989e-06
"4373",5.49450262009522e-06,4.00536458167228e-06
"4374",6.09414456948729e-06,4.69434255598386e-06
"4375",4.41154717702016e-06,3.4478922981573e-06
"4376",3.23257195403322e-06,2.52239238229637e-06
"4377",6.13641480382486e-06,4.78185980729535e-06
"4378",3.55819480490687e-06,2.79160281520748e-06
"4379",5.41259008613942e-06,4.23404558389234e-06
"4380",2.80545110474193e-06,2.24985078085408e-06
"4381",1.00173179273638e-05,7.10666033009432e-06
"4382",3.38661579489262e-06,2.70688805109073e-06
"4383",2.52042721111756e-06,2.12077751956484e-06
"4384",4.46970546274757e-06,3.34886696189613e-06
"4385",1.0667240209823e-05,8.1234282281769e-06
"4386",1.22229689481831e-05,8.36027751571183e-06
"4387",8.27470541751748e-06,5.71238482802604e-06
"4388",3.20446989789849e-06,2.71045230150406e-06
"4389",5.81970137912375e-06,4.6375932817066e-06
"4390",5.01418425799558e-06,4.02624755934818e-06
"4391",3.49647642967738e-06,2.85587824046966e-06
"4392",7.69151675525473e-06,5.8395225183748e-06
"4393",3.37809678065187e-06,2.85578949114951e-06
"4394",3.84952717704411e-06,3.18594826173404e-06
"4395",5.35294465578233e-06,3.98591716498814e-06
"4396",6.92623504268468e-06,5.44278225289984e-06
"4397",1.10554740092097e-05,8.79065673392078e-06
"4398",6.67565988419571e-06,4.73507278404669e-06
"4399",4.97753844250994e-06,3.86188659143875e-06
"4400",3.98169225865823e-06,3.14834937607843e-06
"4401",1.22807042146505e-05,8.9983495503907e-06
"4402",5.58283678046796e-06,4.4254593563874e-06
"4403",5.33191138274508e-06,4.01797997138909e-06
"4404",4.63473240520122e-06,3.69611429546323e-06
"4405",5.57643406471379e-06,4.09337324907705e-06
"4406",7.81032046904457e-06,5.84375454108666e-06
"4407",7.68065023368323e-06,5.57242058124672e-06
"4408",6.71229391492282e-06,5.21121475332621e-06
"4409",1.60845541273383e-05,1.12325458323471e-05
"4410",5.50334561376329e-06,4.28680473540677e-06
"4411",1.17824368672375e-05,8.71504483483667e-06
"4412",1.30863561859696e-05,9.66214953348339e-06
"4413",1.08487898826467e-05,7.86837942451873e-06
"4414",4.3362689701416e-06,3.41207797359546e-06
"4415",8.46391543115311e-06,6.96083401476344e-06
"4416",2.94963261645821e-06,2.23074749560347e-06
"4417",5.81560192955352e-06,4.22166797863727e-06
"4418",2.36502688964738e-06,1.98403512112717e-06
"4419",7.95526263248259e-06,5.66511874407324e-06
"4420",5.38760378453299e-06,4.14213832262761e-06
"4421",6.66280640220833e-06,5.06773480707294e-06
"4422",8.01597547890004e-06,6.45788393756778e-06
"4423",6.03744175761133e-06,4.63888676510005e-06
"4424",5.70972230797821e-06,4.66505735014003e-06
"4425",4.23544014447216e-06,3.57243433383595e-06
"4426",4.42790757560963e-06,3.5471836496098e-06
"4427",8.80235538887754e-06,6.47244767465559e-06
"4428",3.01048270922084e-06,2.45923280071263e-06
"4429",9.09054079864557e-06,6.94917181300576e-06
"4430",7.33367294638364e-06,5.63021114748994e-06
"4431",2.88793389246695e-06,2.23023506550131e-06
"4432",5.7195472503816e-06,4.69902570623313e-06
"4433",5.40386662409835e-06,4.84159751277657e-06
"4434",5.31708748496394e-06,4.25438925311591e-06
"4435",5.52347767915414e-06,4.14053360629781e-06
"4436",6.77942457158161e-06,5.26645058775296e-06
"4437",6.71000214368996e-06,5.26069631858839e-06
"4438",3.12566364192932e-06,2.62077969196783e-06
"4439",6.51301862467482e-06,4.89317870569779e-06
"4440",4.20913563276144e-06,3.32185215108401e-06
"4441",6.72611741709722e-06,5.01147891054993e-06
"4442",6.22893648997224e-06,4.75864623578961e-06
"4443",2.14889210939517e-06,1.70815947888152e-06
"4444",1.11302489581577e-05,7.70128852045829e-06
"4445",4.84570377613383e-06,3.97482831997695e-06
"4446",7.13973123914607e-06,5.42972908174391e-06
"4447",7.23897935322553e-06,5.45239254333339e-06
"4448",9.87348433436531e-06,7.02377483920488e-06
"4449",1.3553555132324e-05,1.05131752932852e-05
"4450",5.80094810932873e-06,4.74134620820366e-06
"4451",3.42412982326125e-06,2.85374758809361e-06
"4452",7.58226950354159e-06,5.29588377554936e-06
"4453",7.20371402291812e-06,5.47169880019462e-06
"4454",7.63950145090034e-06,5.7751715998919e-06
"4455",2.65835795061842e-06,2.11129343557392e-06
"4456",2.57920228569606e-06,2.1582032471602e-06
"4457",1.07828448239414e-05,7.96364263387169e-06
"4458",3.71216470670997e-06,2.97434283008199e-06
"4459",1.17140300043216e-05,8.45921287436343e-06
"4460",1.40723614091635e-05,1.03307393572147e-05
"4461",2.17494718491269e-06,1.85207495510217e-06
"4462",6.58248422492525e-06,4.97553131384226e-06
"4463",2.65990226972555e-05,1.83674387079296e-05
"4464",6.21510767868138e-06,4.76710325389287e-06
"4465",2.90136601599278e-06,2.27206962545418e-06
"4466",9.7943083118207e-06,6.97697669914092e-06
"4467",2.12707698291419e-06,1.91648290936654e-06
"4468",3.41805084743099e-06,2.65813034558645e-06
"4469",9.18197498217176e-06,6.89089766953301e-06
"4470",1.80116704747816e-05,1.30092116780124e-05
"4471",6.47086082361086e-06,4.72899561637642e-06
"4472",4.12694704078847e-06,3.36149300471681e-06
"4473",5.42731177083654e-06,4.08445439190754e-06
"4474",2.88942360186883e-06,2.49314503922526e-06
"4475",1.4907435438363e-05,1.06605942277243e-05
"4476",6.09561800555234e-06,4.65477850173122e-06
"4477",1.90823475425891e-05,1.33526635158338e-05
"4478",7.69950330223559e-06,5.81299252708478e-06
"4479",3.61071241651858e-06,3.03339706776746e-06
"4480",7.86166331783549e-06,5.96670120938316e-06
"4481",4.67175405572039e-06,3.80812997578211e-06
"4482",5.31799417087425e-06,4.35440537344722e-06
"4483",5.31575453589585e-06,4.22494611494743e-06
"4484",6.32252391010606e-06,4.75817797450933e-06
"4485",5.71543724629693e-06,4.51641871186172e-06
"4486",6.25794824002984e-06,5.15188897214112e-06
"4487",8.44915190551659e-06,6.39993978858523e-06
"4488",4.62183794470196e-06,3.61301835022686e-06
"4489",1.68966998284497e-05,1.18712152300268e-05
"4490",2.8253095488636e-06,2.19412110270558e-06
"4491",4.96630591886651e-06,3.83454653888759e-06
"4492",5.1717480681838e-06,4.45792633475833e-06
"4493",7.28370748487294e-06,5.58309961395725e-06
"4494",2.89439287782464e-06,2.38748902856976e-06
"4495",1.00870423278563e-05,7.96513764054892e-06
"4496",2.95467841684429e-06,2.49615907888413e-06
"4497",5.82224721642687e-06,4.56775351483103e-06
"4498",5.93397935412104e-06,4.32980324153204e-06
"4499",1.1181284458847e-05,8.34761900389835e-06
"4500",6.66224830700019e-06,4.94688367742927e-06
"4501",4.68323694074265e-06,4.00284114323149e-06
"4502",4.86007919986552e-06,3.58408308285022e-06
"4503",1.15512705678117e-05,8.15168428963592e-06
"4504",7.1105968634251e-06,5.29419374064104e-06
"4505",1.34774638543846e-05,9.20792750924151e-06
"4506",7.97058555307397e-06,6.35290489235978e-06
"4507",2.78910265933773e-06,2.39408265205922e-06
"4508",2.78644859583538e-06,2.32017165086067e-06
"4509",1.86845952035303e-06,1.63417958703256e-06
"4510",8.20059859065022e-06,6.14627767955757e-06
"4511",5.33650927036126e-06,4.29211527744755e-06
"4512",7.41656351782177e-06,5.29854648761858e-06
"4513",6.71545261711316e-06,5.05104315400622e-06
"4514",6.97135077743852e-06,5.33298552573219e-06
"4515",6.28224867411332e-06,4.57198944416995e-06
"4516",3.59417873254172e-06,2.84402660767091e-06
"4517",3.68681302734255e-06,2.8223416072257e-06
"4518",9.93670988819464e-06,7.51819270328912e-06
"4519",9.21137742617089e-06,7.23817048596154e-06
"4520",5.30742177825873e-06,4.15591706722169e-06
"4521",3.94784103714448e-06,3.07605459114923e-06
"4522",6.66653898261087e-06,4.81914089726629e-06
"4523",6.44611429098001e-06,4.99992805243008e-06
"4524",1.58769771242061e-05,1.13880992787629e-05
"4525",3.61620972178391e-06,2.86382831467526e-06
"4526",1.51062809287463e-05,1.02620338832221e-05
"4527",1.71415316856461e-06,1.60125909001575e-06
"4528",1.11383008057773e-05,8.72736636329813e-06
"4529",9.93184222174647e-06,7.00303320921036e-06
"4530",1.08607273877032e-05,8.36680360445708e-06
"4531",1.6844935290648e-05,1.13084183086693e-05
"4532",6.66644900893435e-06,5.23476704651775e-06
"4533",1.83149659418888e-05,1.24077852120506e-05
"4534",8.95344483332743e-06,6.7246744967624e-06
"4535",8.10503898941666e-06,6.1989160908863e-06
"4536",4.66583240715299e-06,3.51312135668422e-06
"4537",4.58478194640302e-06,3.35941199689658e-06
"4538",5.39224784010429e-06,4.3405631133448e-06
"4539",2.06604953144011e-06,1.6785320081089e-06
"4540",7.74165199901832e-06,5.42844320800972e-06
"4541",3.01047050000193e-06,2.30691438861552e-06
"4542",6.17452911194646e-06,4.44330325765598e-06
"4543",8.55273664884062e-06,6.30578784351096e-06
"4544",5.38804515663219e-06,4.39056443178067e-06
"4545",9.89132910907869e-06,6.93008298848577e-06
"4546",7.7391959428627e-06,6.20757719972976e-06
"4547",8.30228128192044e-06,6.15651810965904e-06
"4548",5.03204779061547e-06,3.8975764690465e-06
"4549",2.81920323180805e-06,2.3808286599326e-06
"4550",2.45252015771208e-06,1.904986708562e-06
"4551",9.84512885482114e-06,7.23902592473907e-06
"4552",4.6881015934572e-06,3.83001381528422e-06
"4553",4.90227764371446e-06,3.63216506824613e-06
"4554",4.7658267734896e-06,4.02744353282394e-06
"4555",3.95586992152866e-06,3.28898065979488e-06
"4556",2.90538940692707e-06,2.30135496192028e-06
"4557",3.80265685041108e-06,2.98458186562872e-06
"4558",1.13785431152199e-05,8.62063504323847e-06
"4559",1.33553678732311e-05,9.26855201230457e-06
"4560",3.42134254301562e-06,2.87051538826571e-06
"4561",5.82318785389658e-06,4.50915437594696e-06
"4562",1.24330758124866e-05,9.14671399890998e-06
"4563",8.60279225892742e-06,6.43395123223257e-06
"4564",9.58466570526987e-06,6.96354491250443e-06
"4565",6.59391193694882e-06,5.09051445960626e-06
"4566",1.03166583010703e-05,7.57513183271799e-06
"4567",1.57445983610572e-05,1.03983434795391e-05
"4568",5.57373334882852e-06,4.25064597278277e-06
"4569",1.27769855356101e-05,8.86727804940774e-06
"4570",9.52815275530741e-06,7.24128755594519e-06
"4571",1.1984612017666e-05,8.74994188075663e-06
"4572",5.61562022270325e-06,4.49897675015717e-06
"4573",9.18165993100807e-06,7.07811201208934e-06
"4574",3.4285916156655e-06,2.90335115408703e-06
"4575",5.62758431302003e-06,4.30576868147362e-06
"4576",9.12145137173961e-06,6.34863319472068e-06
"4577",6.67012223225329e-06,5.13970362694557e-06
"4578",3.3062385795835e-06,2.72589884709631e-06
"4579",6.01403352007237e-06,4.58942234310238e-06
"4580",3.13155945608646e-06,2.49718821914785e-06
"4581",6.00002144977355e-06,4.60967744931517e-06
"4582",6.37431681061e-06,5.01060008695326e-06
"4583",4.27272531640979e-06,3.39335721145024e-06
"4584",8.25773648270895e-06,6.24617726373025e-06
"4585",7.71009794939157e-06,5.64221670589222e-06
"4586",9.91722991985195e-06,6.9716552215853e-06
"4587",9.41586742681535e-06,6.96962864162371e-06
"4588",3.49502870998826e-06,2.79133130307514e-06
"4589",2.60144110797332e-06,2.27617963796089e-06
"4590",5.75610932656203e-06,4.47285526549995e-06
"4591",1.74974111133837e-05,1.23335180529823e-05
"4592",4.79793959433255e-06,3.84601833335825e-06
"4593",1.02588524503576e-05,7.38124211500495e-06
"4594",5.79918579128791e-06,4.42662118594617e-06
"4595",4.80400474805102e-06,3.79739098654769e-06
"4596",4.09706395631513e-06,3.26376466237262e-06
"4597",4.34622418198842e-06,3.39141112375053e-06
"4598",1.04469028605051e-05,7.89182025581231e-06
"4599",9.73139389529988e-06,7.1551444567855e-06
"4600",8.34249734699574e-06,6.85106455905532e-06
"4601",1.10628437894673e-05,8.20826911888158e-06
"4602",7.83815768584343e-06,5.55539406057006e-06
"4603",4.06108308864544e-06,3.15375252776107e-06
"4604",9.84505587725162e-06,7.32599084908858e-06
"4605",4.17709712674158e-06,3.23888654111428e-06
"4606",2.76248557076033e-06,2.29092365473251e-06
