"","IaStar1","EaStar1"
"3763",2.45527487378576e-05,1.44822092117618e-05
"3764",1.15603822340679e-05,7.11594349417113e-06
"3765",2.14882458750133e-05,1.25516453925245e-05
"3766",7.59142108679962e-06,4.6327958434666e-06
"3767",4.26279751087746e-06,3.17791072886806e-06
"3768",1.67736037573012e-05,1.0474874416305e-05
"3769",1.54888655312653e-05,9.75290428898333e-06
"3770",1.49830096383469e-05,9.23667180320386e-06
"3771",1.02124176836275e-05,7.12279551568317e-06
"3772",5.02131978274334e-06,3.48375528385144e-06
"3773",7.38285947429811e-06,5.37605198086774e-06
"3774",8.99109622595982e-06,6.39488054195406e-06
"3775",1.48522665489395e-05,9.47522038181204e-06
"3776",1.19081627515697e-05,8.19522176195825e-06
"3777",8.2213663799224e-06,5.59520789786794e-06
"3778",3.7832319476105e-06,2.81703374026783e-06
"3779",1.20023362348951e-05,8.05793158610882e-06
"3780",1.20892258004706e-05,8.16218860541164e-06
"3781",1.47337920498945e-05,9.34995587617486e-06
"3782",1.52802583908306e-05,1.01702574534705e-05
"3783",8.52161091254558e-06,6.03983873542007e-06
"3784",4.93294375944714e-06,3.64930700043924e-06
"3785",1.00933758580077e-05,7.05912020929064e-06
"3786",7.02291495016989e-06,4.81860752201435e-06
"3787",1.43652751580657e-05,9.88302885502179e-06
"3788",8.52370791816135e-06,5.68743781700953e-06
"3789",9.57456628141448e-06,6.13654757194056e-06
"3790",8.59305428407935e-06,5.69969103525046e-06
"3791",1.80113061741946e-05,1.09274500778737e-05
"3792",1.623639627156e-05,1.04285830139472e-05
"3793",6.70885654510028e-06,4.64550816566277e-06
"3794",8.6876754303607e-06,5.99955726873747e-06
"3795",1.74368935638984e-05,1.11408023169899e-05
"3796",1.0583145964615e-05,7.0624771885337e-06
"3797",8.34313946565101e-06,5.30567199124439e-06
"3798",1.36523969339969e-05,8.32729816420805e-06
"3799",9.80696027094888e-06,6.26587579958263e-06
"3800",2.96031018502436e-05,1.6932490411711e-05
"3801",2.0431997742011e-05,1.2801593232592e-05
"3802",7.25533694844572e-06,4.70184091966471e-06
"3803",2.11854841053616e-05,1.3379278210945e-05
"3804",9.23305760820837e-06,6.13694654804437e-06
"3805",1.84700540807573e-05,1.151481026592e-05
"3806",4.13514873463338e-06,3.01770188162607e-06
"3807",1.19967612234222e-05,7.93168163260958e-06
"3808",1.53536772884368e-05,9.55686276049693e-06
"3809",1.69640585996374e-05,1.05281371872907e-05
"3810",1.36271696821584e-05,8.24012075250812e-06
"3811",1.55933358724259e-05,9.55772214240341e-06
"3812",1.05697639072392e-05,7.41737574380512e-06
"3813",1.18603814750911e-05,7.37234181100156e-06
"3814",3.77113798209352e-05,2.14961209231967e-05
"3815",8.13201407160007e-06,5.68363103500462e-06
"3816",1.1909256626332e-05,8.21288721880977e-06
"3817",1.00393160905726e-05,7.25272259627075e-06
"3818",1.2594660546227e-05,8.09191627234172e-06
"3819",6.8821714993284e-06,4.78371607222079e-06
"3820",1.0965164045025e-05,7.27301519455497e-06
"3821",2.61230151958745e-05,1.48014687463231e-05
"3822",7.69324939606806e-06,5.49559251395223e-06
"3823",1.52049066948698e-05,9.41672310149601e-06
"3824",2.90787506497615e-06,2.32258101364937e-06
"3825",7.72497801201101e-06,5.61019159069313e-06
"3826",4.99102603893253e-06,3.63263418681656e-06
"3827",5.28194156238993e-06,4.07194858378167e-06
"3828",7.99351650222546e-06,5.3542754720274e-06
"3829",1.05270923148509e-05,6.72713855951692e-06
"3830",2.87739990686785e-05,1.69416470819288e-05
"3831",1.26532111764203e-05,8.71512210970453e-06
"3832",2.38220226597115e-05,1.49430008388882e-05
"3833",7.81676770562293e-06,5.72525425881937e-06
"3834",1.14996866358079e-05,7.61968899128045e-06
"3835",1.14975171042569e-05,7.44773963289433e-06
"3836",7.76790964176344e-06,5.52890890501566e-06
"3837",6.30860939973585e-06,3.97259211635921e-06
"3838",3.27292710530601e-06,2.66934806257926e-06
"3839",7.99539631753189e-06,5.15986657437175e-06
"3840",6.67772573496915e-06,4.43672145839136e-06
"3841",1.20994214353054e-05,7.60122663483745e-06
"3842",1.01231901572915e-05,6.83370818269501e-06
"3843",6.98225837870021e-06,4.9355169624756e-06
"3844",1.46751192830889e-05,8.72315564281025e-06
"3845",9.41346800126353e-06,6.20303572482977e-06
"3846",5.89300315535171e-06,4.06609604706691e-06
"3847",1.64742476524308e-05,1.01204044492145e-05
"3848",4.96613402835085e-06,3.56457768321594e-06
"3849",1.22135256796683e-05,7.9074176572255e-06
"3850",5.88049709800559e-06,4.19466183523101e-06
"3851",8.54874649767511e-06,5.84766154281654e-06
"3852",2.22349669766131e-05,1.33798693316157e-05
"3853",5.61028519843504e-06,4.02500131114955e-06
"3854",2.56778981350098e-05,1.6508315801221e-05
"3855",4.13860306376929e-06,3.12036475277005e-06
"3856",1.56840800706675e-05,9.77547331267156e-06
"3857",8.35396279107219e-06,6.14759964414317e-06
"3858",1.11166864421292e-05,6.79704794858529e-06
"3859",7.92962238813575e-06,5.4574448379342e-06
"3860",3.73658219521347e-06,2.74915516699838e-06
"3861",1.06636130929333e-05,6.83293623342844e-06
"3862",9.37387162915394e-06,6.20567126028667e-06
"3863",1.85064579547339e-05,1.13577823628045e-05
"3864",6.62872964602488e-06,4.72620235316226e-06
"3865",4.00722985832371e-06,2.80559727602424e-06
"3866",2.07936501777678e-05,1.30830965144059e-05
"3867",5.20152103272673e-06,3.49036920539166e-06
"3868",3.02902758423997e-06,2.3103852813024e-06
"3869",7.84101241508722e-06,5.15137953722438e-06
"3870",1.05505499710274e-05,6.49879467591812e-06
"3871",7.33615649379948e-06,5.19752351959505e-06
"3872",1.26175681768456e-05,8.44164361884994e-06
"3873",1.91040802620201e-05,1.17356213878735e-05
"3874",1.64095063075698e-05,1.08358668090969e-05
"3875",2.88011312580464e-05,1.71110043428008e-05
"3876",1.9503242889162e-05,1.22659802691862e-05
"3877",1.00254446624529e-05,6.27221068935369e-06
"3878",1.18056344810617e-05,7.76833493318289e-06
"3879",3.90807209008591e-05,2.12052509392092e-05
"3880",5.06201170846173e-06,3.51647654541617e-06
"3881",6.47927775678481e-06,4.51329684559755e-06
"3882",3.0471760490039e-05,1.85723278779309e-05
"3883",1.07686153153299e-05,7.07458456593994e-06
"3884",7.60151549555764e-06,4.92209229234524e-06
"3885",1.87630214233987e-05,1.13485666321937e-05
"3886",1.209940912807e-05,7.92216568392537e-06
"3887",3.22574689669355e-06,2.42121599507133e-06
"3888",2.14699981008501e-05,1.29606259241341e-05
"3889",7.43646628173404e-06,5.18624539595356e-06
"3890",8.90400009872405e-06,6.09021352361431e-06
"3891",2.78281442669747e-05,1.60334312771637e-05
"3892",2.43079876294613e-05,1.45474001930886e-05
"3893",8.14121940960579e-06,5.75370404862815e-06
"3894",2.57582854804404e-05,1.6115005421418e-05
"3895",1.72559087956984e-05,1.04441853449516e-05
"3896",8.37943426408103e-06,6.26121731911665e-06
"3897",1.06963597840768e-05,6.86199716590884e-06
"3898",1.10610342164202e-05,7.43870343425469e-06
"3899",1.50879225704996e-05,9.80866760580353e-06
"3900",3.74647002105397e-06,2.67687955423987e-06
"3901",6.5749238191366e-06,4.42123208765682e-06
"3902",1.06645956421784e-05,7.09039363647239e-06
"3903",6.65309732708485e-06,4.67042423751304e-06
"3904",5.22772372697258e-06,3.67844645423471e-06
"3905",7.06131221524922e-06,4.77245442559135e-06
"3906",5.07208707050713e-06,3.63326065511076e-06
"3907",1.07671477626581e-05,7.42532404029525e-06
"3908",7.52355181192482e-06,5.14870096104873e-06
"3909",1.38152459534399e-05,8.8200773809658e-06
"3910",1.02466748179464e-05,7.24149419138775e-06
"3911",1.72150589357437e-05,1.10275966621771e-05
"3912",2.14651190976877e-05,1.33586390211884e-05
"3913",1.53221162972089e-05,1.01410682066303e-05
"3914",1.33249457921519e-05,8.80584066863131e-06
"3915",2.1566069003758e-05,1.33584080458637e-05
"3916",2.05946301121468e-05,1.29742436549669e-05
"3917",1.80264683542201e-05,1.1431049305356e-05
"3918",1.90132249935483e-05,1.16528364079586e-05
"3919",8.6948879794035e-06,5.69294348016602e-06
